"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Core/Assets/Building/Textures/CheckeredWall/M_CheckeredWall.M_CheckeredWall","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Building/Textures/Wall/Materials/M_Wall.M_Wall","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Building/Textures/Wall/Textures/New/M_Wall.M_Wall","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Bonnie/Materials/M_Suit.M_Suit","0","0","37","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Chica/Cupcake/Candle_Mat.Candle_Mat","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Chica/Materials/M_Suit.M_Suit","0","0","37","1","0.000000","0","0"
"/Game/Core/Assets/Props/BackstageShelf/M_BackstageShelf.M_BackstageShelf","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/CeilongWires/02/M_CeilingWire02.M_CeilingWire02","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Building/Textures/CeilingTile/Materials/M_CeilingTiles.M_CeilingTiles","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Building/Textures/FloorTile/Materials/M_NewFloorTiles.M_NewFloorTiles","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/M_Paper.M_Paper","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/HallShelf/M_HallShelf.M_HallShelf","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/HydraulicDoor/NEW/M_HydrolicDoor.M_HydrolicDoor","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/Monitor01/M_Monitor01.M_Monitor01","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Closet/Assets/Healing/M_Bottle.M_Bottle","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/GrungeTextures/T_SplatterDecal01_Mat.T_SplatterDecal01_Mat","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Paperplates/M_PaperPlateClean.M_PaperPlateClean","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Paperplates/M_PaperPlateDirty.M_PaperPlateDirty","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/eating_time_Mat.eating_time_Mat","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/Funtime_Mat.Funtime_Mat","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/M_Drawing01.M_Drawing01","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/M_Drawing02.M_Drawing02","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/M_Drawing03.M_Drawing03","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/M_Drawing05.M_Drawing05","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/M_Drawing06.M_Drawing06","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/M_Drawing07.M_Drawing07","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/M_Drawing08.M_Drawing08","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/M_Drawing09.M_Drawing09","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/M_Drawing10.M_Drawing10","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/M_Drawing11.M_Drawing11","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/PaperWaud/MAT_PaperWaud.MAT_PaperWaud","0","0","25","1","0.000000","0","0"
"/Game/Core/Assets/Props/Poster/M_OfficePoster.M_OfficePoster","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Posters/M_Poster.M_Poster","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Present/MAT_GiftMaster.MAT_GiftMaster","0","0","23","1","0.000000","0","0"
"/Game/Core/Shared/M_LightFunction.M_LightFunction","0","0","145","1","0.000000","0","0"
"/Game/AdditiveContent/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/arcade/m_arcade-machine.m_arcade-machine","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/BackstageTable/M_BackstageTable.M_BackstageTable","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Balloons/MAT_BaloonBlue.MAT_BaloonBlue","0","0","25","1","0.000000","0","0"
"/Game/Core/Assets/Props/Closet/Assets/Pickles/M_Pickles.M_Pickles","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Closet/Assets/Tuna/M_TunaCan.M_TunaCan","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Balloons/MAT_BaloonGreen.MAT_BaloonGreen","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Balloons/MAT_BaloonRed.MAT_BaloonRed","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Balloons/MAT_BaloonYeloow.MAT_BaloonYeloow","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Banners/MM_Banner.MM_Banner","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/CeilingLight/M_CeilingLight02.M_CeilingLight02","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/CeilingPipeBroken/M_CeilingPipeBroken.M_CeilingPipeBroken","0","0","25","1","0.000000","0","0"
"/Game/Core/Assets/Props/CeilingWires/MAT_CeilingWire.MAT_CeilingWire","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Closet/Assets/Can/MAT_Can.MAT_Can","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Closet/Assets/CrushedTomatoes/M_CrushedTomatoes.M_CrushedTomatoes","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Closet/Assets/Flour/M_Flour.M_Flour","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Closet/Assets/Meat/M_KindaMeat.M_KindaMeat","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Monitor/NEW/M_MonitorBase.M_MonitorBase","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/Speaker/MAT_Speaker.MAT_Speaker","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/FloorWires/M_FLoorCable.M_FLoorCable","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/GrungeTextures/M_GrungeMaster.M_GrungeMaster","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Closet/ClosetShelf/M_CLosetShelf.M_CLosetShelf","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Closet/Lightbulb/M_LightBulb.M_LightBulb","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Cobwebs/MM_Cobweb.MM_Cobweb","0","0","35","1","0.000000","0","0"
"/Game/Core/Assets/Props/CrumbledPaper/M_Paper.M_Paper","0","0","25","1","0.000000","0","0"
"/Game/Core/Assets/Props/Cup01/M_Cup01.M_Cup01","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Cup01NEW/M_CupNEW.M_CupNEW","0","0","25","1","0.000000","0","0"
"/Game/Core/Assets/Props/Desk/M_OfficeDesk.M_OfficeDesk","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/DeskPhone/M_DeskPhone.M_DeskPhone","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/Door-Frame/Materials/M_DoorFrame.M_DoorFrame","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Door/M_Door.M_Door","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Fags/M_Fag.M_Fag","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/FagThing/M_FagThing.M_FagThing","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/FileCabinets/Materials/M_FileCabinet.M_FileCabinet","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/FloorPipe/M_WallPipe.M_WallPipe","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Monitor02/M_Monitor02.M_Monitor02","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Monitor03/M_Monitor03.M_Monitor03","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Monitors/MAT_Monitors.MAT_Monitors","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Papers/RuleForSafety/M_RulesForSafety.M_RulesForSafety","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/PartyHats/MM_PartyHat.MM_PartyHat","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/PiratesCove/Curtains/Lamp/MAT_Piratelamo.MAT_Piratelamo","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/PiratesCove/Stage/newnew/M_PiratesCove-new.M_PiratesCove-new","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/Pizza/M_Pizza.M_Pizza","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Pizzabox/M_Pizzabox.M_Pizzabox","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Pizzas/Pizza01/M_Pizza01.M_Pizza01","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Pizzas/Pizza02/M_Pizza02.M_Pizza02","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Stage/M_Stage.M_Stage","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/StageCurtain/MAT_stagecurtains.MAT_stagecurtains","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Sun/MAT_Sun.MAT_Sun","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Textures/M_Logo.M_Logo","0","0","29","1","0.000000","0","0"
"/Game/Core/Assets/Props/WindowFrame/M_WindowMesh.M_WindowMesh","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/WindowMesh/M_WindowMesh.M_WindowMesh","0","0","29","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","4","1","0.000000","0","0"
"/Game/AdditiveContent/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","80","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Bonnie/Materials/M_Guitar.M_Guitar","0","0","28","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Chica/Cupcake/M_Cake.M_Cake","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Chica/Cupcake/M_Eye.M_Eye","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Chica/Cupcake/M_Teeth.M_Teeth","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/Posters/Office/T_CelebratePoster_Mat.T_CelebratePoster_Mat","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Chica/Cupcake/M_Frosting.M_Frosting","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Chica/Cupcake/M_yellow.M_yellow","0","0","4","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Foxy/Materials/M_FoxySuit.M_FoxySuit","0","0","28","1","0.000000","0","0"
"/Game/Core/Assets/Fog/MAT_Fog.MAT_Fog","0","0","60","1","0.000000","0","0"
"/Game/Core/Assets/Props/DoorLever/M_DoorLever.M_DoorLever","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/LightButton/Door/M_DoorButton.M_DoorButton","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/LightButton/M_LightButton.M_LightButton","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/DiningChair/MAT_Chair.MAT_Chair","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/DiningTable/M_DiningTable.M_DiningTable","0","0","16","1","0.000000","0","0"
"/Game/Core/Assets/Props/CoolerairFan/M_CoolairFan.M_CoolairFan","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/HydraulicDoor/M_HydrolicDoor.M_HydrolicDoor","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/PiratesCove/Curtains/MAT_PCCurtain.MAT_PCCurtain","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/PiratesCove/Curtains/Sign/MAT_Sign.MAT_Sign","0","0","23","1","0.000000","0","0"
"/Game/Core/Assets/Props/PiratesCove/Stage/MAT_PCMetal.MAT_PCMetal","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Props/PiratesCove/Stage/MAT_PCWood.MAT_PCWood","0","0","14","1","0.000000","0","0"
"/Game/MSPresets/M_MS_Default_Material/M_MS_Default_Material.M_MS_Default_Material","0","0","14","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","58","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","84","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Freddy/Materials/M_Freddy_Eyes.M_Freddy_Eyes","0","0","37","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Bonnie/Materials/M_Eye.M_Eye","0","0","37","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Chica/Materials/M_Eye.M_Eye","0","0","37","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Foxy/Materials/M_FoxyEye.M_FoxyEye","0","0","28","1","0.000000","0","0"
"/Game/CRT_VCR_Material/Materials/00_animated_crt_v2_pp.00_animated_crt_v2_pp","0","0","18","3","0.000000","0","6"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","0","0","16","1","0.000000","0","0"
"/Game/CRT_VCR_Material/Materials/00_animated_crt_v2.00_animated_crt_v2","0","0","46","2","0.000000","0","0"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","34","2","0.000000","0","0"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","0","0","24","1","0.000000","0","0"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/SheenMaterial.SheenMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","108","4","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","116","4","0.000000","0","0"
"/Interchange/gltf/M_Translucent.M_Translucent","0","0","200","8","0.000000","0","0"
"/Interchange/gltf/M_Opaque.M_Opaque","0","0","232","8","0.000000","0","0"
