"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Core/Assets/Building/Textures/BrickWall/M_BrickWall.M_BrickWall","0","23","1","1","57.356335","0","283"
"/Game/Core/Assets/Basic/m_ao_decal.m_ao_decal","0","23","1","1","55.556019","0","298"
"/Game/Core/Assets/Building/Textures/CheckeredWall/M_CheckeredWall.M_CheckeredWall","0","23","1","1","54.120930","0","279"
"/Game/Core/Assets/Building/Textures/Wall/Materials/M_Wall.M_Wall","0","23","1","1","54.755329","0","226"
"/Game/Core/Assets/Building/Textures/Wall/Textures/New/M_Wall.M_Wall","0","23","1","1","54.534481","0","192"
"/Game/Core/Assets/Characters/Bonnie/Materials/M_Suit.M_Suit","0","37","1","1","91.059006","0","340"
"/Game/Core/Assets/Characters/Chica/Cupcake/Candle_Mat.Candle_Mat","0","23","1","1","54.741993","0","137"
"/Game/Core/Assets/Characters/Chica/Materials/M_Suit.M_Suit","0","37","1","1","90.719147","0","292"
"/Game/Core/Assets/Props/PaperWaud/MAT_PaperWaud.MAT_PaperWaud","0","25","1","1","59.963711","0","144"
"/Game/Core/Assets/Props/Papers/M_Drawing11.M_Drawing11","0","23","1","1","56.732250","0","168"
"/Game/Core/Assets/Props/Papers/M_Drawing10.M_Drawing10","0","23","1","1","55.255493","0","202"
"/Game/Core/Assets/Props/Papers/M_Drawing09.M_Drawing09","0","23","1","1","55.002316","0","163"
"/Game/Core/Assets/Props/BackstageShelf/M_BackstageShelf.M_BackstageShelf","0","23","1","1","55.941460","0","155"
"/Game/Core/Assets/Props/CeilongWires/02/M_CeilingWire02.M_CeilingWire02","0","14","1","1","34.014446","0","75"
"/Game/Core/Assets/Props/Closet/Assets/Healing/M_Bottle.M_Bottle","0","23","1","1","55.862404","0","190"
"/Game/Core/Assets/Props/Papers/M_Drawing08.M_Drawing08","0","23","1","1","54.649979","0","163"
"/Game/Core/Assets/Props/Papers/M_Drawing07.M_Drawing07","0","23","1","1","55.332344","0","174"
"/Game/Core/Assets/Props/GrungeTextures/T_SplatterDecal01_Mat.T_SplatterDecal01_Mat","0","23","1","1","51.389725","0","241"
"/Game/Core/Assets/Props/HallShelf/M_HallShelf.M_HallShelf","0","23","1","1","54.249096","0","211"
"/Game/Core/Assets/Props/HydraulicDoor/NEW/M_HydrolicDoor.M_HydrolicDoor","0","14","1","1","33.451656","0","73"
"/Game/Core/Assets/Props/Monitor01/M_Monitor01.M_Monitor01","0","23","1","1","57.651093","0","151"
"/Game/Core/Assets/Props/Paperplates/M_PaperPlateClean.M_PaperPlateClean","0","23","1","1","58.814056","0","172"
"/Game/Core/Assets/Props/Paperplates/M_PaperPlateDirty.M_PaperPlateDirty","0","23","1","1","55.430981","0","177"
"/Game/Core/Assets/Props/Papers/eating_time_Mat.eating_time_Mat","0","23","1","1","56.329121","0","213"
"/Game/Core/Assets/Props/Papers/Funtime_Mat.Funtime_Mat","0","23","1","1","55.996227","0","177"
"/Game/Core/Assets/Props/Papers/M_Drawing01.M_Drawing01","0","23","1","1","56.237598","0","178"
"/Game/Core/Assets/Props/Papers/M_Drawing02.M_Drawing02","0","23","1","1","57.602634","0","183"
"/Game/Core/Assets/Props/Papers/M_Drawing03.M_Drawing03","0","23","1","1","54.597591","0","219"
"/Game/Core/Assets/Props/Papers/M_Drawing05.M_Drawing05","0","23","1","1","56.756470","0","179"
"/Game/Core/Assets/Props/Papers/M_Drawing06.M_Drawing06","0","23","1","1","55.187588","0","195"
"/Game/Core/Assets/Props/Papers/M_Paper.M_Paper","0","23","1","1","54.742085","0","198"
"/Game/Core/Assets/Props/Present/MAT_GiftMaster.MAT_GiftMaster","0","23","1","1","53.612110","0","235"
"/Game/Core/Assets/Props/Posters/M_Poster.M_Poster","0","23","1","1","53.791573","0","184"
"/Game/Core/Assets/Props/Poster/M_OfficePoster.M_OfficePoster","0","23","1","1","53.692196","0","177"
"/Game/AdditiveContent/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","23","1","1","55.971317","0","149"
"/Game/Core/Assets/Building/Textures/FloorTile/Materials/M_NewFloorTiles.M_NewFloorTiles","0","14","1","1","29.725389","0","109"
"/Game/Core/Assets/Building/Textures/CeilingTile/Materials/M_CeilingTiles.M_CeilingTiles","0","23","1","1","53.002182","0","198"
"/Game/Core/Shared/M_LightFunction.M_LightFunction","0","145","1","1","344.477203","0","3302"
"/Game/Core/Assets/Props/Cup01/M_Cup01.M_Cup01","0","23","1","1","51.143875","0","174"
"/Game/Core/Assets/Props/CrumbledPaper/M_Paper.M_Paper","0","25","1","1","51.812992","0","264"
"/Game/Core/Assets/Props/arcade/m_arcade-machine.m_arcade-machine","0","14","1","1","30.676743","0","85"
"/Game/Core/Assets/Props/BackstageTable/M_BackstageTable.M_BackstageTable","0","23","1","1","45.169098","0","170"
"/Game/Core/Assets/Props/Balloons/MAT_BaloonBlue.MAT_BaloonBlue","0","25","1","1","50.264206","0","252"
"/Game/Core/Assets/Props/Balloons/MAT_BaloonGreen.MAT_BaloonGreen","0","23","1","1","43.969929","0","177"
"/Game/Core/Assets/Props/Balloons/MAT_BaloonRed.MAT_BaloonRed","0","23","1","1","44.265800","0","184"
"/Game/Core/Assets/Props/Balloons/MAT_BaloonYeloow.MAT_BaloonYeloow","0","23","1","1","44.737377","0","202"
"/Game/Core/Assets/Props/Banners/MM_Banner.MM_Banner","0","23","1","1","46.742226","0","237"
"/Game/Core/Assets/Props/CeilingLight/M_CeilingLight02.M_CeilingLight02","0","14","1","1","28.844101","0","106"
"/Game/Core/Assets/Props/CeilingPipeBroken/M_CeilingPipeBroken.M_CeilingPipeBroken","0","25","1","1","51.787895","0","236"
"/Game/Core/Assets/Props/CeilingWires/MAT_CeilingWire.MAT_CeilingWire","0","23","1","1","48.750656","0","241"
"/Game/Core/Assets/Props/Closet/Assets/Can/MAT_Can.MAT_Can","0","23","1","1","49.207306","0","197"
"/Game/Core/Assets/Props/Closet/Assets/CrushedTomatoes/M_CrushedTomatoes.M_CrushedTomatoes","0","23","1","1","50.472050","0","221"
"/Game/Core/Assets/Props/Closet/Assets/Flour/M_Flour.M_Flour","0","23","1","1","50.866444","0","193"
"/Game/Core/Assets/Props/Closet/Assets/Meat/M_KindaMeat.M_KindaMeat","0","23","1","1","49.261417","0","241"
"/Game/Core/Assets/Props/Closet/Assets/Pickles/M_Pickles.M_Pickles","0","23","1","1","50.967331","0","205"
"/Game/Core/Assets/Props/Closet/Assets/Tuna/M_TunaCan.M_TunaCan","0","23","1","1","47.961617","0","189"
"/Game/Core/Assets/Props/Closet/ClosetShelf/M_CLosetShelf.M_CLosetShelf","0","23","1","1","48.691307","0","175"
"/Game/Core/Assets/Props/Closet/Lightbulb/M_LightBulb.M_LightBulb","0","23","1","1","47.686928","0","240"
"/Game/Core/Assets/Props/Cobwebs/MM_Cobweb.MM_Cobweb","0","35","1","1","249.617096","0","331"
"/Game/Core/Assets/Props/Speaker/MAT_Speaker.MAT_Speaker","0","23","1","1","47.774509","0","203"
"/Game/Core/Assets/Props/Cup01NEW/M_CupNEW.M_CupNEW","0","25","1","1","51.103859","0","267"
"/Game/Core/Assets/Props/Desk/M_OfficeDesk.M_OfficeDesk","0","23","1","1","45.297440","0","237"
"/Game/Core/Assets/Props/DeskPhone/M_DeskPhone.M_DeskPhone","0","14","1","1","25.993898","0","100"
"/Game/Core/Assets/Props/Door-Frame/Materials/M_DoorFrame.M_DoorFrame","0","23","1","1","44.956825","0","215"
"/Game/Core/Assets/Props/Door/M_Door.M_Door","0","23","1","1","45.949261","0","271"
"/Game/Core/Assets/Props/Fags/M_Fag.M_Fag","0","23","1","1","47.039635","0","244"
"/Game/Core/Assets/Props/FagThing/M_FagThing.M_FagThing","0","23","1","1","47.450336","0","269"
"/Game/Core/Assets/Props/FileCabinets/Materials/M_FileCabinet.M_FileCabinet","0","23","1","1","48.154205","0","247"
"/Game/Core/Assets/Props/FloorPipe/M_WallPipe.M_WallPipe","0","23","1","1","47.137623","0","275"
"/Game/Core/Assets/Props/FloorWires/M_FLoorCable.M_FLoorCable","0","23","1","1","46.960754","0","247"
"/Game/Core/Assets/Props/GrungeTextures/M_GrungeMaster.M_GrungeMaster","0","23","1","1","44.336697","0","244"
"/Game/Core/Assets/Props/Monitor02/M_Monitor02.M_Monitor02","0","23","1","1","47.794659","0","257"
"/Game/Core/Assets/Props/Monitor03/M_Monitor03.M_Monitor03","0","23","1","1","46.345261","0","221"
"/Game/Core/Assets/Props/Monitors/MAT_Monitors.MAT_Monitors","0","23","1","1","49.855297","0","298"
"/Game/Core/Assets/Props/Papers/RuleForSafety/M_RulesForSafety.M_RulesForSafety","0","23","1","1","47.535110","0","277"
"/Game/Core/Assets/Props/PartyHats/MM_PartyHat.MM_PartyHat","0","23","1","1","47.529274","0","257"
"/Game/Core/Assets/Props/PiratesCove/Curtains/Lamp/MAT_Piratelamo.MAT_Piratelamo","0","23","1","1","49.054417","0","266"
"/Game/Core/Assets/Props/Pizzas/Pizza02/M_Pizza02.M_Pizza02","0","23","1","1","48.236958","0","274"
"/Game/Core/Assets/Props/Pizzas/Pizza01/M_Pizza01.M_Pizza01","0","23","1","1","47.344097","0","278"
"/Game/Core/Assets/Props/Pizzabox/M_Pizzabox.M_Pizzabox","0","23","1","1","50.269447","0","208"
"/Game/Core/Assets/Props/Pizza/M_Pizza.M_Pizza","0","23","1","1","46.448685","0","234"
"/Game/Core/Assets/Props/PiratesCove/Stage/newnew/M_PiratesCove-new.M_PiratesCove-new","0","14","1","1","28.299294","0","73"
"/Game/CRT_VCR_Material/Materials/00_animated_crt_v2.00_animated_crt_v2","0","46","5","2","108.317764","0","282"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","6","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","0","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","0","4","1","0.000000","0","0"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","0","0","4","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","0","12","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","28","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","145","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","69","1","0.000000","0","0"
"/Game/Core/Assets/Props/Pizzas/Pizza02/Black.Black","0","0","23","1","0.000000","0","0"
"/Game/Core/Shared/Post-Processing/Materials/M_SharpeningFilter.M_SharpeningFilter","0","0","6","1","0.000000","0","0"
"/Game/Core/Assets/PostProcessing/SharpenMaterial.SharpenMaterial","0","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","37","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","37","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","37","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","28","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","46","2","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","56","6","0.000000","0","5"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","53","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","93","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","139","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","145","1","0.000000","0","0"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","679","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","29","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","6","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Shared/Material/EmmissiveEye_MAT.EmmissiveEye_MAT","0","0","28","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Freddy/Materials/M_Freddy_Microphone.M_Freddy_Microphone","0","0","28","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Freddy/Materials/M_Freddy_Suit.M_Freddy_Suit","0","0","37","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Mech/Materials/M_Mech.M_Mech","0","0","37","1","0.000000","0","0"
"/Game/Core/Assets/Props/NewsPaper/NewsPaper_MAT.NewsPaper_MAT","0","0","14","1","0.000000","0","0"
"/Game/CRT_VCR_Material/Materials/00_animated_crt_v2_pp.00_animated_crt_v2_pp","0","0","18","3","0.000000","0","6"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","108","4","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","34","2","0.000000","0","0"
"/Interchange/gltf/M_Opaque.M_Opaque","0","0","232","8","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","116","4","0.000000","0","0"
"/Interchange/gltf/M_Translucent.M_Translucent","0","0","200","8","0.000000","0","0"
"/Game/Core/Assets/Props/Stage/M_Stage.M_Stage","0","23","1","1","48.796124","0","134"
"/Game/Core/Assets/Props/StageCurtain/MAT_stagecurtains.MAT_stagecurtains","0","23","5","1","47.034809","0","123"
"/Game/Core/Assets/Props/Sun/MAT_Sun.MAT_Sun","0","23","4","1","47.055214","0","99"
"/Game/Core/Assets/Props/Textures/M_Logo.M_Logo","0","29","1","1","65.490334","0","274"
"/Game/Core/Assets/Props/WindowMesh/M_WindowMesh.M_WindowMesh","0","28","3","1","45.788750","0","223"
"/Game/Core/Assets/Props/Monitor/NEW/M_MonitorBase.M_MonitorBase","0","14","3","1","29.153212","0","69"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","4","4","1","6.841603","0","7"
"/Game/AdditiveContent/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","80","5","1","159.410858","0","1432"
"/Game/Core/Assets/Characters/Bonnie/Materials/M_Guitar.M_Guitar","0","28","2","1","64.345169","0","226"
"/Game/Core/Assets/Characters/Chica/Cupcake/M_Cake.M_Cake","0","23","6","1","51.951855","0","163"
"/Game/Core/Assets/Characters/Chica/Cupcake/M_Eye.M_Eye","0","23","4","1","48.774837","0","142"
"/Game/Core/Assets/Characters/Chica/Cupcake/M_Teeth.M_Teeth","0","23","4","1","53.980976","0","118"
"/Game/Core/Assets/Characters/Chica/Cupcake/M_Frosting.M_Frosting","0","23","1","1","51.200603","0","163"
"/Game/Core/Assets/Characters/Chica/Cupcake/M_yellow.M_yellow","0","4","1","1","5.549089","0","11"
"/Game/Core/Assets/Characters/Foxy/Materials/M_FoxySuit.M_FoxySuit","0","28","7","1","58.752586","0","170"
"/Game/Core/Assets/Props/LightButton/Door/M_DoorButton.M_DoorButton","0","23","7","1","50.860790","0","104"
"/Game/Core/Assets/Props/LightButton/M_LightButton.M_LightButton","0","23","5","1","51.237396","0","82"
"/Game/Core/Assets/Props/DiningChair/MAT_Chair.MAT_Chair","0","14","5","1","29.750313","0","91"
"/Game/Core/Assets/Props/DiningTable/M_DiningTable.M_DiningTable","0","16","6","1","31.938894","0","92"
"/Game/Core/Assets/Props/CoolerairFan/M_CoolairFan.M_CoolairFan","0","14","2","1","27.110340","0","93"
"/Game/Core/Assets/Props/HydraulicDoor/M_HydrolicDoor.M_HydrolicDoor","0","14","4","1","29.775993","0","96"
"/Game/Core/Assets/Props/PiratesCove/Curtains/MAT_PCCurtain.MAT_PCCurtain","0","14","4","1","31.358982","0","62"
"/Game/Core/Assets/Props/PiratesCove/Curtains/Sign/MAT_Sign.MAT_Sign","0","23","1","1","44.403267","0","217"
"/Game/Core/Assets/Props/PiratesCove/Stage/MAT_PCMetal.MAT_PCMetal","0","14","1","1","27.998066","0","80"
"/Game/Core/Assets/Props/PiratesCove/Stage/MAT_PCWood.MAT_PCWood","0","14","5","1","29.003008","0","62"
"/Game/Core/Assets/Props/Posters/Office/T_CelebratePoster_Mat.T_CelebratePoster_Mat","0","23","1","1","45.706520","0","147"
"/Game/Core/Assets/Props/DoorLever/M_DoorLever.M_DoorLever","0","14","7","1","27.241535","0","64"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","0","0","24","1","0.000000","0","0"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/SheenMaterial.SheenMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","0","0","14","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Bonnie/Materials/M_Eye.M_Eye","0","37","5","1","72.200859","0","332"
"/Game/Core/Assets/Characters/Freddy/Materials/M_Freddy_Eyes.M_Freddy_Eyes","0","0","37","1","0.000000","0","0"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","0","0","16","1","0.000000","0","0"
"/Game/Core/Assets/Characters/Chica/Materials/M_Eye.M_Eye","0","37","2","1","73.589844","0","442"
"/Game/Core/Assets/Characters/Foxy/Materials/M_FoxyEye.M_FoxyEye","0","28","2","1","54.840572","0","205"
"/Game/Core/Assets/Props/WindowFrame/M_WindowMesh.M_WindowMesh","0","14","4","1","26.158119","0","79"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","58","1","0.000000","0","0"
"/Game/MSPresets/M_MS_Default_Material/M_MS_Default_Material.M_MS_Default_Material","0","14","3","1","27.560509","0","61"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","84","1","0.000000","0","0"
"/Game/Core/Assets/Fog/MAT_Fog.MAT_Fog","0","60","5","1","106.616264","0","571"
